alpha,qw,q2,mmse,sols,qw_,q2_,mmse_
4.4750105,0.9997582948034057,0.9995188753912282,0.0004811246087718103,"[0.0, 0.36975111671010563, 0.7907593083754391, 0.9997582948034057]",0.36975111671010563,0.9064875108528316,0.09351248914716838
4.50001,0.9997690344765672,0.9995401683149802,0.0004598316850198404,"[0.0, 0.3701980246959382, 0.78993204807928, 0.9997690344765672]",0.3701980246959382,0.9069595310872031,0.09304046891279695
4.5250095,0.9997793027213946,0.9995605334301156,0.0004394665698843615,"[0.0, 0.37064127551402726, 0.7891152998795739, 0.9997793027213946]",0.37064127551402726,0.9074267192850107,0.09257328071498928
4.550009,0.9997891211431973,0.9995800127275534,0.0004199872724466315,"[0.0, 0.3710809209843411, 0.7883081817993304, 0.9997891211431973]",0.3710809209843411,0.907889150109664,0.09211084989033604
4.5750085,0.9997985102996032,0.9995986462030741,0.00040135379692585193,"[0.0, 0.3715170118966921, 0.7875098588506771, 0.9997985102996032]",0.3715170118966921,0.908346896690448,0.09165310330955202
4.600008,0.9998074897570342,0.9996164719618379,0.00038352803816210656,"[0.0, 0.3719495980315311, 0.7867195353155259, 0.9998074897570342]",0.3719495980315311,0.9088000306558083,0.09119996934419174
4.6250075,0.9998160781450508,0.9996335263193551,0.0003664736806449077,"[0.0, 0.37237872816690026, 0.7859364479865941, 0.9998160781450508]",0.37237872816690026,0.9092486221566359,0.09075137784336408
4.650007,0.9998242932046016,0.9996498438909799,0.0003501561090201167,"[0.0, 0.3728044501139929, 0.785159860281754, 0.9998242932046016]",0.3728044501139929,0.9096927399207938,0.09030726007920621
4.6750065,0.9998321518342053,0.9996654576778602,0.0003345423221398081,"[0.0, 0.37322681075497943, 0.7843890560819907, 0.9998321518342053]",0.37322681075497943,0.9101324512938246,0.08986754870617543
4.700006,0.9998396701321258,0.9996803991454395,0.00031960085456050896,"[0.0, 0.37364585606702094, 0.7836242351221829, 0.9998396701321258]",0.37364585606702094,0.9105678222728808,0.08943217772711921
4.7250055,0.9998468634382649,0.9996946983018609,0.0003053016981391377,"[0.0, 0.3740616311382224, 0.7828685848120085, 0.9998468634382649]",0.3740616311382224,0.910998917534235,0.089001082465765
4.750005,0.9998537463696409,0.9997083837640538,0.0002916162359462016,"[0.0, 0.3744741801712147, 0.7821218803961857, 0.9998537463696409]",0.3744741801712147,0.9114258004548537,0.08857419954514635
4.7750045,0.9998603328615867,0.9997214828355736,0.0002785171644263951,"[0.0, 0.37488354652091527, 0.7813834877198069, 0.9998603328615867]",0.37488354652091527,0.9118485331588255,0.08815146684117449
4.8000039999999995,0.9998666362013893,0.9997340215697775,0.00026597843022246886,"[0.0, 0.37528977272461345, 0.7806528041100391, 0.9998666362013893]",0.37528977272461345,0.9122671765519309,0.08773282344806911
4.8250035,0.9998726690611882,0.9997460248318529,0.0002539751681470693,"[0.0, 0.3756929005218185, 0.7799292540841601, 0.9998726690611882]",0.3756929005218185,0.9126817903513013,0.08731820964869876
4.850003,0.9998784435288117,0.9997575163570371,0.00024248364296286523,"[0.0, 0.3760929708656389, 0.7792122855715196, 0.9998784435288117]",0.3760929708656389,0.9130924331080151,0.08690756689198488
4.8750025,0.9998839711340944,0.9997685188001212,0.0002314811998788136,"[0.0, 0.3764900239252441, 0.7785013666425479, 0.9998839711340944]",0.3764900239252441,0.9134991622257157,0.08650083777428431
4.900002,0.9998892628800897,0.9997790537949346,0.0002209462050654088,"[0.0, 0.37688409912408555, 0.7777959820115081, 0.9998892628800897]",0.37688409912408555,0.9139020340021843,0.08609796599781573
4.9250015,0.9998943292692891,0.9997891420041302,0.00021085799586983983,"[0.0, 0.37727523516277284, 0.7770956297996844, 0.9998943292692891]",0.37727523516277284,0.9143011036583145,0.0856988963416855
4.950001,0.9998991803296685,0.9997988031688295,0.00020119683117048043,"[0.0, 0.3776634700357136, 0.7763999362598584, 0.9998991803296685]",0.3776634700357136,0.9146964253633673,0.08530357463663275
4.9750005,0.9999038256358019,0.999808056148641,0.0001919438513590111,"[0.0, 0.37804884103949615, 0.7757112835932514, 0.9999038256358019]",0.37804884103949615,0.9150880522540242,0.08491194774597578
5.0,0.999908274334263,0.9998169189703854,0.00018308102961461795,"[0.0, 0.3784313847761408, 0.7750304202547489, 0.999908274334263]",0.3784313847761408,0.9154760364511434,0.08452396354885662
