alpha,qw,q2,mmse,sols,qw_,q2_,mmse_,q2_uni,mmse_uni
1.8505374999999997,0.9934991663889684,0.9876582699347174,0.0014973799238189797,"[0.0, 0.2963495698814602, 0.7851875654170388, 0.9934991663889684]",0.2963495698814602,0.7802527351812171,0.02870196628767572,0.7735329360080544,0.029289261703070356
1.8605349999999998,0.9937417928749357,0.9880996952406927,0.0014443287233648922,"[0.0, 0.2975001515382031, 0.7820591596094029, 0.9937417928749357]",0.2975001515382031,0.7812527769117663,0.02862155306185795,0.7745468185950721,0.02920857949035102
1.8705324999999997,0.9939727487524883,0.9885211023120035,0.001393663473174104,"[0.0, 0.29865004981642795, 0.7789658446491152, 0.9939727487524883]",0.29865004981642795,0.7822437991043171,0.028541848099018226,0.7755515505388473,0.02912862546268395
1.8805299999999998,0.9941925573294804,0.9889232928767996,0.0013452902331009074,"[0.0, 0.29979948850966825, 0.7758788212597876, 0.9941925573294804]",0.29979948850966825,0.7832259346813265,0.02846284058965904,0.7765472551098608,0.02904938981051595
1.8905274999999997,0.994403453910162,0.9893102010819186,0.0012987368232823104,"[0.0, 0.30094868969813404, 0.7728194060268241, 0.994403453910162]",0.30094868969813404,0.7841993102835259,0.028384520217406155,0.7775340506011181,0.02897086312038875
1.9005249999999998,0.9946065253391969,0.9896837059220278,0.0012537783180719825,"[0.0, 0.3020978792518869, 0.7697811478658851, 0.9946065253391969]",0.3020978792518869,0.7851640517433444,0.02830687671916838,0.7785120556291011,0.028893035953102643
1.9105224999999997,0.9948005040895879,0.9900413932506261,0.0012107077798848027,"[0.0, 0.3032472884360211, 0.7667457376072028, 0.9948005040895879]",0.3032472884360211,0.7861202854176363,0.02822989977751208,0.7794813887792975,0.02881589887192434
1.9205199999999998,0.9949848841743153,0.9903822013561537,0.0011696542848322004,"[0.0, 0.30439714943679935, 0.7637427145507684, 0.9949848841743153]",0.30439714943679935,0.7870681333498507,0.028153579408725045,0.78044216331337,0.028739442863777116
1.9305174999999999,0.9951629722361458,0.9907121338909294,0.0011298954907409935,"[0.0, 0.3055476964057109, 0.760752595961285, 0.9951629722361458]",0.3055476964057109,0.7880077141013914,0.028077905895612557,0.7813944901620131,0.028663659101076776
1.9405149999999998,0.9953330541224259,0.9910279587538525,0.0010918231735651505,"[0.0, 0.3066991699009561, 0.7577648096810775, 0.9953330541224259]",0.3066991699009561,0.7889391469090825,0.028002869452829142,0.7823384808615496,0.028588538708044776
